theory_key        , system    , n_configs, valid_configs, missing_configs, coverage_fraction    , coverage_type
ccsd(t)_cbs.energy, C4H10N2O1 ,      5204,           418,            4786, 0.0803228285933897   , partial
ccsd(t)_cbs.energy, C3H9N3O2  ,      3895,           416,            3479, 0.10680359435173299  , partial
ccsd(t)_cbs.energy, C4H8N2O3  ,      3307,           414,            2893, 0.12518899304505593  , partial
ccsd(t)_cbs.energy, C3H9N3O1  ,      4470,           414,            4056, 0.09261744966442953  , partial
ccsd(t)_cbs.energy, C6H3N1O1  ,      3046,           413,            2633, 0.1355876559422193   , partial
ccsd(t)_cbs.energy, C3H5N5O1  ,      3114,           412,            2702, 0.13230571612074501  , partial
ccsd(t)_cbs.energy, C4H5N1    ,      6534,           412,            6122, 0.0630547903275176   , partial
ccsd(t)_cbs.energy, C1H2O2    ,      2287,           404,            1883, 0.17665063401836467  , partial
ccsd(t)_cbs.energy, C2H4N2O4  ,      2896,           403,            2493, 0.13915745856353592  , partial
ccsd(t)_cbs.energy, C4H6N2O3  ,      3029,           400,            2629, 0.13205678441729943  , partial
ccsd(t)_cbs.energy, C4H7N5    ,      3067,           398,            2669, 0.12976850342354093  , partial
ccsd(t)_cbs.energy, H1N1O2    ,      2079,           395,            1684, 0.18999518999519     , partial
ccsd(t)_cbs.energy, C2H6N2    ,      7243,           395,            6848, 0.054535413502692254 , partial
ccsd(t)_cbs.energy, C5H2N2O1  ,      2635,           392,            2243, 0.14876660341555978  , partial
ccsd(t)_cbs.energy, C5H11N1O1 ,      4064,           392,            3672, 0.09645669291338582  , partial
ccsd(t)_cbs.energy, C3H7N1O3  ,      3540,           390,            3150, 0.11016949152542373  , partial
ccsd(t)_cbs.energy, C5H4O1    ,      2758,           389,            2369, 0.1410442349528644   , partial
ccsd(t)_cbs.energy, C2H8N4    ,      4081,           389,            3692, 0.09531977456505758  , partial
ccsd(t)_cbs.energy, C3H1N3O1  ,      2697,           388,            2309, 0.14386355209492027  , partial
ccsd(t)_cbs.energy, C4H3N3    ,      3602,           388,            3214, 0.10771793448084398  , partial
ccsd(t)_cbs.energy, C4H4O3    ,      4054,           386,            3668, 0.09521460286137148  , partial
ccsd(t)_cbs.energy, C4H7N1    ,      7893,           384,            7509, 0.04865070315469403  , partial
ccsd(t)_cbs.energy, C3H7N5O1  ,      2743,           381,            2362, 0.13889901567626686  , partial
ccsd(t)_cbs.energy, C4H8O3    ,      3546,           381,            3165, 0.10744500846023688  , partial
ccsd(t)_cbs.energy, C5H10O3   ,      3301,           378,            2923, 0.11451075431687367  , partial
ccsd(t)_cbs.energy, C4H4O1    ,      3756,           376,            3380, 0.10010649627263046  , partial
ccsd(t)_cbs.energy, C3H1N3O2  ,      2569,           373,            2196, 0.14519268197742313  , partial
ccsd(t)_cbs.energy, C6H7N3    ,      2882,           373,            2509, 0.1294240111034004   , partial
ccsd(t)_cbs.energy, H3N1O1    ,      1861,           372,            1489, 0.199892530897367    , partial
ccsd(t)_cbs.energy, C2H1N1O2  ,      1984,           372,            1612, 0.1875               , partial
ccsd(t)_cbs.energy, C4H3N3O2  ,      2716,           371,            2345, 0.13659793814432988  , partial
ccsd(t)_cbs.energy, C3H4N4O2  ,      2757,           369,            2388, 0.1338411316648531   , partial
ccsd(t)_cbs.energy, C5H7N1O3  ,      2716,           364,            2352, 0.13402061855670103  , partial
ccsd(t)_cbs.energy, C5H4N2    ,      3460,           364,            3096, 0.10520231213872833  , partial
ccsd(t)_cbs.energy, C1H5N3O2  ,      2538,           362,            2176, 0.1426319936958235   , partial
ccsd(t)_cbs.energy, C3H8O2    ,      4972,           362,            4610, 0.07280772325020113  , partial
ccsd(t)_cbs.energy, C4H5N5    ,      2419,           361,            2058, 0.14923522116577098  , partial
ccsd(t)_cbs.energy, C4H9N5    ,      3087,           360,            2727, 0.11661807580174927  , partial
ccsd(t)_cbs.energy, C10H8N2   ,      3745,           359,            3386, 0.0958611481975968   , partial
ccsd(t)_cbs.energy, C4H11N1O1 ,      4856,           359,            4497, 0.07392915980230642  , partial
ccsd(t)_cbs.energy, C9H8N2O1  ,      4004,           358,            3646, 0.08941058941058941  , partial
ccsd(t)_cbs.energy, C6H11N1O2 ,      2953,           356,            2597, 0.1205553674229597   , partial
ccsd(t)_cbs.energy, C7H7N1O1  ,      3762,           352,            3410, 0.0935672514619883   , partial
ccsd(t)_cbs.energy, C8H7N3    ,      3985,           352,            3633, 0.08833124215809285  , partial
ccsd(t)_cbs.energy, C2H5N1    ,      2903,           351,            2552, 0.1209094040647606   , partial
ccsd(t)_cbs.energy, C3H10N4O1 ,      3251,           351,            2900, 0.10796677945247617  , partial
ccsd(t)_cbs.energy, C6H10O3   ,      2777,           350,            2427, 0.12603528988116672  , partial
ccsd(t)_cbs.energy, C4H9N3O2  ,      2808,           349,            2459, 0.12428774928774929  , partial
ccsd(t)_cbs.energy, C10H8O2   ,      3039,           349,            2690, 0.1148404080289569   , partial
ccsd(t)_cbs.energy, C1H1N3O3  ,      1571,           347,            1224, 0.22087842138765118  , partial
ccsd(t)_cbs.energy, C6H8O3    ,      2685,           347,            2338, 0.1292364990689013   , partial
ccsd(t)_cbs.energy, C4H10O2   ,      3711,           339,            3372, 0.09135004042037187  , partial
ccsd(t)_cbs.energy, C2H6O2    ,      3961,           334,            3627, 0.08432214087351679  , partial
ccsd(t)_cbs.energy, C4H11N3O1 ,      3411,           331,            3080, 0.0970389914980944   , partial
ccsd(t)_cbs.energy, C3H7N1    ,      7573,           331,            7242, 0.0437079096791232   , partial
ccsd(t)_cbs.energy, C5H3N1O1  ,      3014,           330,            2684, 0.10948905109489052  , partial
ccsd(t)_cbs.energy, C3H3N5O1  ,      2202,           328,            1874, 0.14895549500454133  , partial
ccsd(t)_cbs.energy, C5H10N2O3 ,      2842,           328,            2514, 0.11541168191414497  , partial
ccsd(t)_cbs.energy, C6H5N1O2  ,      2673,           327,            2346, 0.122334455667789    , partial
ccsd(t)_cbs.energy, C5H8      ,      7614,           321,            7293, 0.042159180457052796 , partial
ccsd(t)_cbs.energy, C1H5N1    ,      2127,           312,            1815, 0.1466854724964739   , partial
ccsd(t)_cbs.energy, C9H7N1O2  ,      3002,           312,            2690, 0.1039307128580946   , partial
ccsd(t)_cbs.energy, C2H8N4O2  ,      2272,           311,            1961, 0.1368838028169014   , partial
ccsd(t)_cbs.energy, C9H7N1O1  ,      4466,           308,            4158, 0.06896551724137931  , partial
ccsd(t)_cbs.energy, C3H9N1O1  ,      5104,           308,            4796, 0.0603448275862069   , partial
ccsd(t)_cbs.energy, C1H2N4O3  ,      1810,           306,            1504, 0.16906077348066298  , partial
ccsd(t)_cbs.energy, C7H13N1   ,      8079,           306,            7773, 0.037875974749350165 , partial
ccsd(t)_cbs.energy, H2O2      ,      1436,           303,            1133, 0.21100278551532034  , partial
ccsd(t)_cbs.energy, C6H5N3    ,      2083,           302,            1781, 0.14498319731156986  , partial
ccsd(t)_cbs.energy, C8H7N3O1  ,      2285,           302,            1983, 0.13216630196936544  , partial
ccsd(t)_cbs.energy, C6H6      ,      2836,           300,            2536, 0.10578279266572638  , partial
ccsd(t)_cbs.energy, C8H8O4    ,      2649,           296,            2353, 0.11174027935069837  , partial
ccsd(t)_cbs.energy, C7H10     ,      2835,           296,            2539, 0.10440917107583775  , partial
ccsd(t)_cbs.energy, C8H6N2O1  ,      3383,           293,            3090, 0.08660951817913094  , partial
ccsd(t)_cbs.energy, C6H7N3O1  ,      3886,           293,            3593, 0.07539886773031394  , partial
ccsd(t)_cbs.energy, C6H6O3    ,      2507,           292,            2215, 0.11647387315516554  , partial
ccsd(t)_cbs.energy, C8H7N1O2  ,      2833,           292,            2541, 0.10307094952347334  , partial
ccsd(t)_cbs.energy, C3H8N2O3  ,      2347,           290,            2057, 0.12356199403493821  , partial
ccsd(t)_cbs.energy, C7H8N2    ,      2383,           282,            2101, 0.11833822912295426  , partial
ccsd(t)_cbs.energy, C2H2O2    ,      1991,           281,            1710, 0.1411351079859367   , partial
ccsd(t)_cbs.energy, C2H6      ,      1836,           280,            1556, 0.15250544662309368  , partial
ccsd(t)_cbs.energy, C8H9N1O1  ,      2937,           280,            2657, 0.09533537623425264  , partial
ccsd(t)_cbs.energy, C5H5N1    ,      2994,           280,            2714, 0.09352037408149633  , partial
ccsd(t)_cbs.energy, C2H5N1O3  ,      2044,           277,            1767, 0.13551859099804306  , partial
ccsd(t)_cbs.energy, C6H10O4   ,      2669,           277,            2392, 0.10378418883476957  , partial
ccsd(t)_cbs.energy, C3H2O3    ,      1516,           273,            1243, 0.18007915567282323  , partial
ccsd(t)_cbs.energy, C3H2N4O2  ,      1364,           271,            1093, 0.19868035190615835  , partial
ccsd(t)_cbs.energy, C6H5N1O3  ,      2259,           271,            1988, 0.11996458610004426  , partial
ccsd(t)_cbs.energy, C5H9N1O4  ,      1889,           269,            1620, 0.1424033880359979   , partial
ccsd(t)_cbs.energy, C1H4N2O3  ,      1703,           268,            1435, 0.15736934820904286  , partial
ccsd(t)_cbs.energy, C6H7N1    ,      2962,           268,            2694, 0.09047940580688724  , partial
ccsd(t)_cbs.energy, C4H4N2O3  ,      2036,           267,            1769, 0.13113948919449903  , partial
ccsd(t)_cbs.energy, C4H7N1O4  ,      2108,           265,            1843, 0.12571157495256166  , partial
ccsd(t)_cbs.energy, C1H4N6    ,      1808,           262,            1546, 0.14491150442477876  , partial
ccsd(t)_cbs.energy, C4H3N1    ,      2134,           260,            1874, 0.1218369259606373   , partial
ccsd(t)_cbs.energy, H8O4      ,      2632,           260,            2372, 0.09878419452887538  , partial
ccsd(t)_cbs.energy, C10H9N1   ,      3177,           256,            2921, 0.08057916273213724  , partial
ccsd(t)_cbs.energy, C4H2      ,      1495,           255,            1240, 0.1705685618729097   , partial
ccsd(t)_cbs.energy, C3H1N1O3  ,      1428,           254,            1174, 0.17787114845938376  , partial
ccsd(t)_cbs.energy, C2H3N1O1  ,      1774,           254,            1520, 0.14317925591882752  , partial
ccsd(t)_cbs.energy, C3H2O1    ,      1223,           253,             970, 0.20686835650040883  , partial
ccsd(t)_cbs.energy, C7H8N2O1  ,      2862,           251,            2611, 0.08770090845562543  , partial
ccsd(t)_cbs.energy, C3H6      ,      3834,           249,            3585, 0.0649452269170579   , partial
ccsd(t)_cbs.energy, C2H2O4    ,      1205,           245,             960, 0.2033195020746888   , partial
ccsd(t)_cbs.energy, C3H4N6    ,      1483,           245,            1238, 0.16520566419420094  , partial
ccsd(t)_cbs.energy, C3H1N1    ,      1251,           241,            1010, 0.1926458832933653   , partial
ccsd(t)_cbs.energy, C4H8O4    ,      1802,           238,            1564, 0.1320754716981132   , partial
ccsd(t)_cbs.energy, C3H7N3O3  ,      1649,           237,            1412, 0.14372346876895087  , partial
ccsd(t)_cbs.energy, C7H9N1O2  ,      1911,           236,            1675, 0.12349555206698064  , partial
ccsd(t)_cbs.energy, C3H3N3O3  ,      1723,           234,            1489, 0.13580963435867674  , partial
ccsd(t)_cbs.energy, C4H4      ,      1781,           233,            1548, 0.1308253790005615   , partial
ccsd(t)_cbs.energy, C3H5N3O3  ,      1786,           233,            1553, 0.13045912653975364  , partial
ccsd(t)_cbs.energy, C5H5N1O3  ,      1914,           231,            1683, 0.1206896551724138   , partial
ccsd(t)_cbs.energy, C8H6N2O2  ,      1998,           226,            1772, 0.11311311311311312  , partial
ccsd(t)_cbs.energy, C8H8N2O1  ,      2003,           225,            1778, 0.11233150274588118  , partial
ccsd(t)_cbs.energy, C7H8N4    ,      1738,           224,            1514, 0.12888377445339472  , partial
ccsd(t)_cbs.energy, C2H8N4O1  ,      1921,           224,            1697, 0.1166059344091619   , partial
ccsd(t)_cbs.energy, C7H8O4    ,      2129,           224,            1905, 0.10521371535932363  , partial
ccsd(t)_cbs.energy, C7H6O4    ,      1844,           222,            1622, 0.12039045553145336  , partial
ccsd(t)_cbs.energy, C8H9N3    ,      1747,           220,            1527, 0.12593016599885518  , partial
ccsd(t)_cbs.energy, C4H2N2    ,      1425,           219,            1206, 0.15368421052631578  , partial
ccsd(t)_cbs.energy, H3N1      ,      1104,           217,             887, 0.19655797101449277  , partial
ccsd(t)_cbs.energy, C6H6N4O1  ,      1568,           217,            1351, 0.13839285714285715  , partial
ccsd(t)_cbs.energy, C8H9N1    ,      1739,           217,            1522, 0.12478435882691202  , partial
ccsd(t)_cbs.energy, C8H8O1    ,      1796,           216,            1580, 0.12026726057906459  , partial
ccsd(t)_cbs.energy, C10H10N2  ,      5024,           214,            4810, 0.04259554140127388  , partial
ccsd(t)_cbs.energy, C1H6N4O1  ,      1603,           210,            1393, 0.13100436681222707  , partial
ccsd(t)_cbs.energy, C1H4O1    ,      1684,           207,            1477, 0.12292161520190023  , partial
ccsd(t)_cbs.energy, C6H9N3O2  ,      2112,           205,            1907, 0.09706439393939394  , partial
ccsd(t)_cbs.energy, C3H2N2    ,      1140,           204,             936, 0.17894736842105263  , partial
ccsd(t)_cbs.energy, C9H9N1O1  ,      1958,           204,            1754, 0.1041879468845761   , partial
ccsd(t)_cbs.energy, C3H4O1    ,      3141,           204,            2937, 0.06494746895893028  , partial
ccsd(t)_cbs.energy, C2H7N1    ,      3604,           204,            3400, 0.05660377358490566  , partial
ccsd(t)_cbs.energy, C6H12O2   ,      1966,           202,            1764, 0.10274669379450661  , partial
ccsd(t)_cbs.energy, C4H1N3O1  ,      1009,           198,             811, 0.1962338949454906   , partial
ccsd(t)_cbs.energy, C3H8N4O2  ,      1510,           198,            1312, 0.13112582781456952  , partial
ccsd(t)_cbs.energy, C3H6N6    ,      1602,           198,            1404, 0.12359550561797752  , partial
ccsd(t)_cbs.energy, C4H1N1O3  ,      1020,           196,             824, 0.19215686274509805  , partial
ccsd(t)_cbs.energy, C6H4      ,      1170,           196,             974, 0.1675213675213675   , partial
ccsd(t)_cbs.energy, C7H7N3O1  ,      1695,           196,            1499, 0.11563421828908554  , partial
ccsd(t)_cbs.energy, C5H13N1   ,      3376,           196,            3180, 0.058056872037914695 , partial
ccsd(t)_cbs.energy, C5H3N1    ,      1248,           192,            1056, 0.15384615384615385  , partial
ccsd(t)_cbs.energy, C2H1N1O1  ,      1357,           192,            1165, 0.1414885777450258   , partial
ccsd(t)_cbs.energy, C7H7N1O4  ,      1709,           192,            1517, 0.11234640140433001  , partial
ccsd(t)_cbs.energy, C2H6O1    ,      3031,           191,            2840, 0.06301550643352029  , partial
ccsd(t)_cbs.energy, C5H6      ,      5693,           191,            5502, 0.03354997365185315  , partial
ccsd(t)_cbs.energy, C5H9N1O3  ,      1361,           189,            1172, 0.13886847905951505  , partial
ccsd(t)_cbs.energy, H1N1O1    ,       682,           188,             494, 0.2756598240469208   , partial
