system,system_domain,n_atoms,n_configs,train_configs,val_configs,test_id_configs,test_ood_configs,train_dft_available,val_dft_available,test_id_dft_available,test_ood_dft_available,train_cc_available,val_cc_available,test_id_cc_available,test_ood_cc_available
C3H9N3O5,seen,20,3,2,1,0,0,1,0,0,0,1,0,0,0
C3H9N3O6,test_ood,21,1,0,0,0,1,0,0,0,0,0,0,0,0
C3H9N5,seen,17,7580,4548,1516,1516,0,4423,1476,1471,0,497,144,155,0
C3H9N5O1,test_ood,18,1198,0,0,0,1198,0,0,0,1040,0,0,0,146
C3H9N5O2,test_ood,19,529,0,0,0,529,0,0,0,510,0,0,0,60
C3H9N5O3,test_ood,20,16,0,0,0,16,0,0,0,13,0,0,0,1
C3H9N5O4,seen,21,8,5,2,1,0,5,2,1,0,0,0,0,0
C3H9N7,test_ood,19,1,0,0,0,1,0,0,0,1,0,0,0,0
C3H9N7O1,seen,20,14,8,3,3,0,8,3,3,0,0,0,0,0
C3H9N7O2,seen,21,43,26,9,8,0,26,9,8,0,0,0,0,0
C3H9N7O3,seen,22,1,1,0,0,0,0,0,0,0,0,0,0,0
C3H9N9,seen,21,14,8,3,3,0,8,3,3,0,0,0,0,0
C3N2O1,seen,6,644,386,129,129,0,383,129,129,0,62,21,18,0
C3N2O3,seen,8,143,86,29,28,0,85,29,28,0,9,2,2,0
C3O5,seen,8,59,35,12,12,0,33,12,11,0,10,2,0,0
C4H10,seen,14,2345,1407,469,469,0,437,149,139,0,91,24,27,0
C4H10N2,seen,16,12396,7438,2479,2479,0,7379,2456,2461,0,493,158,151,0
C4H10N2O1,test_ood,17,5204,0,0,0,5204,0,0,0,5044,0,0,0,418
C4H10N2O2,seen,18,6243,3746,1249,1248,0,3318,1110,1083,0,394,135,155,0
C4H10N2O3,seen,19,1133,680,227,226,0,395,143,131,0,94,21,31,0
C4H10N2O4,test_ood,20,11,0,0,0,11,0,0,0,10,0,0,0,1
C4H10N2O5,test_ood,21,2,0,0,0,2,0,0,0,0,0,0,0,0
C4H10N2O6,test_ood,22,2,0,0,0,2,0,0,0,2,0,0,0,0
C4H10N4,seen,18,13067,7840,2614,2613,0,7576,2505,2538,0,844,284,317,0
C4H10N4O1,seen,19,3867,2320,774,773,0,1897,614,633,0,291,102,99,0
C4H10N4O2,seen,20,615,369,123,123,0,363,121,119,0,46,14,16,0
C4H10N4O3,seen,21,50,30,10,10,0,27,10,8,0,1,0,1,0
C4H10N4O4,seen,22,38,23,8,7,0,22,8,6,0,0,2,0,0
C4H10N6,test_ood,20,11,0,0,0,11,0,0,0,9,0,0,0,1
C4H10N6O1,seen,21,67,40,14,13,0,40,14,13,0,0,0,1,0
C4H10N6O2,test_ood,22,149,0,0,0,149,0,0,0,147,0,0,0,6
C4H10N6O3,test_ood,23,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H10N8,seen,22,39,23,8,8,0,23,8,8,0,0,0,0,0
C4H10N8O1,test_ood,23,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H10O1,seen,15,4716,2830,943,943,0,2672,886,901,0,92,19,34,0
C4H10O2,seen,16,3711,2227,742,742,0,1887,636,623,0,207,57,75,0
C4H10O3,test_ood,17,787,0,0,0,787,0,0,0,784,0,0,0,102
C4H10O4,seen,18,199,119,40,40,0,118,40,40,0,14,10,3,0
C4H10O5,seen,19,2,1,1,0,0,1,1,0,0,0,0,0,0
C4H11N1,test_ood,16,5506,0,0,0,5506,0,0,0,5495,0,0,0,166
C4H11N1O1,seen,17,4856,2914,971,971,0,2899,968,961,0,221,62,76,0
C4H11N1O2,test_ood,18,965,0,0,0,965,0,0,0,816,0,0,0,92
C4H11N1O3,seen,19,472,283,95,94,0,199,62,64,0,38,18,15,0
C4H11N1O4,seen,20,8,5,2,1,0,5,2,1,0,0,0,0,0
C4H11N1O5,test_ood,21,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H11N1O6,test_ood,22,3,0,0,0,3,0,0,0,0,0,0,0,0
C4H11N3,test_ood,18,1258,0,0,0,1258,0,0,0,1227,0,0,0,131
C4H11N3O1,seen,19,3411,2047,682,682,0,1969,667,665,0,192,66,73,0
C4H11N3O2,test_ood,20,1300,0,0,0,1300,0,0,0,1227,0,0,0,139
C4H11N3O3,test_ood,21,24,0,0,0,24,0,0,0,18,0,0,0,0
C4H11N3O4,test_ood,22,15,0,0,0,15,0,0,0,9,0,0,0,0
C4H11N3O5,seen,23,3,2,1,0,0,2,0,0,0,0,0,0,0
C4H11N5,test_ood,20,1137,0,0,0,1137,0,0,0,1003,0,0,0,144
C4H11N5O1,test_ood,21,34,0,0,0,34,0,0,0,33,0,0,0,0
C4H11N5O2,test_ood,22,436,0,0,0,436,0,0,0,145,0,0,0,37
C4H11N5O3,test_ood,23,45,0,0,0,45,0,0,0,42,0,0,0,1
C4H11N7,test_ood,22,20,0,0,0,20,0,0,0,19,0,0,0,1
C4H11N7O1,test_ood,23,82,0,0,0,82,0,0,0,82,0,0,0,4
C4H11N7O5,test_ood,27,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H12,test_ood,16,6,0,0,0,6,0,0,0,6,0,0,0,0
C4H12N2,seen,18,2710,1626,542,542,0,1613,538,537,0,98,41,29,0
C4H12N2O1,seen,19,494,296,99,99,0,212,70,68,0,39,12,13,0
C4H12N2O2,seen,20,122,73,25,24,0,71,25,24,0,7,2,3,0
C4H12N2O3,seen,21,11,7,2,2,0,5,2,2,0,0,0,0,0
C4H12N2O4,test_ood,22,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H12N2O5,seen,23,1,1,0,0,0,1,0,0,0,0,0,0,0
C4H12N2O6,seen,24,1,1,0,0,0,0,0,0,0,0,0,0,0
C4H12N4,seen,20,4005,2403,801,801,0,2324,785,775,0,253,94,93,0
C4H12N4O1,test_ood,21,391,0,0,0,391,0,0,0,340,0,0,0,7
C4H12N4O2,seen,22,21,13,4,4,0,12,4,4,0,0,0,0,0
C4H12N4O3,seen,23,22,13,5,4,0,10,5,4,0,1,1,0,0
C4H12N4O4,seen,24,16,10,3,3,0,9,2,3,0,0,0,0,0
C4H12N6,test_ood,22,76,0,0,0,76,0,0,0,75,0,0,0,0
C4H12N6O1,seen,23,38,23,8,7,0,23,8,7,0,0,0,0,0
C4H12N6O2,test_ood,24,47,0,0,0,47,0,0,0,46,0,0,0,4
C4H12N8,seen,24,26,16,5,5,0,16,5,5,0,0,0,0,0
C4H12N8O1,test_ood,25,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H12O1,seen,17,2,1,1,0,0,1,1,0,0,0,0,0,0
C4H12O2,test_ood,18,50,0,0,0,50,0,0,0,50,0,0,0,4
C4H12O3,seen,19,74,44,15,15,0,44,15,15,0,1,0,1,0
C4H12O4,seen,20,1,1,0,0,0,1,0,0,0,0,0,0,0
C4H12O5,test_ood,21,1,0,0,0,1,0,0,0,1,0,0,0,0
C4H13N1,seen,18,2,1,1,0,0,1,1,0,0,0,0,0,0
C4H13N1O1,test_ood,19,24,0,0,0,24,0,0,0,24,0,0,0,3
C4H13N1O2,test_ood,20,230,0,0,0,230,0,0,0,228,0,0,0,24
C4H13N1O4,test_ood,22,1,0,0,0,1,0,0,0,1,0,0,0,0
C4H13N3,seen,20,2,1,1,0,0,1,1,0,0,0,1,0,0
C4H13N3O1,test_ood,21,368,0,0,0,368,0,0,0,360,0,0,0,32
C4H13N3O2,seen,22,4,2,1,1,0,2,0,1,0,0,0,0,0
C4H13N3O3,seen,23,7,4,2,1,0,3,2,0,0,0,0,0,0
C4H13N3O4,seen,24,1,1,0,0,0,1,0,0,0,0,0,0,0
C4H13N5,seen,22,142,85,29,28,0,75,27,24,0,5,2,2,0
C4H13N5O1,seen,23,12,7,3,2,0,7,3,2,0,0,0,0,0
C4H13N5O2,seen,24,508,305,102,101,0,299,99,98,0,17,5,8,0
C4H13N5O3,seen,25,35,21,7,7,0,21,7,7,0,0,0,0,0
C4H13N7,seen,24,15,9,3,3,0,9,3,3,0,0,0,0,0
C4H13N7O1,test_ood,25,21,0,0,0,21,0,0,0,21,0,0,0,0
C4H14N2,test_ood,20,1,0,0,0,1,0,0,0,1,0,0,0,0
C4H14N2O1,test_ood,21,115,0,0,0,115,0,0,0,115,0,0,0,0
C4H14N2O2,seen,22,2,1,1,0,0,1,0,0,0,0,0,0,0
C4H14N4,test_ood,22,3,0,0,0,3,0,0,0,3,0,0,0,0
C4H14N4O1,seen,23,1,1,0,0,0,1,0,0,0,0,0,0,0
C4H14N4O2,test_ood,24,6,0,0,0,6,0,0,0,2,0,0,0,0
C4H14N4O3,seen,25,3,2,1,0,0,1,0,0,0,0,0,0,0
C4H14N6,test_ood,24,6,0,0,0,6,0,0,0,6,0,0,0,0
C4H14N6O1,test_ood,25,19,0,0,0,19,0,0,0,18,0,0,0,0
C4H14N6O2,test_ood,26,30,0,0,0,30,0,0,0,27,0,0,0,0
C4H14N6O3,seen,27,1,1,0,0,0,0,0,0,0,0,0,0,0
C4H14N8,seen,26,7,4,2,1,0,4,2,1,0,0,0,0,0
C4H15N3,seen,22,2,1,1,0,0,1,1,0,0,0,0,0,0
C4H15N3O1,test_ood,23,1,0,0,0,1,0,0,0,1,0,0,0,0
C4H15N5,seen,24,1,1,0,0,0,1,0,0,0,0,0,0,0
C4H15N5O2,seen,26,2,1,1,0,0,1,1,0,0,0,0,0,0
C4H15N5O3,test_ood,27,1,0,0,0,1,0,0,0,1,0,0,0,0
C4H15N5O4,test_ood,28,3,0,0,0,3,0,0,0,0,0,0,0,0
C4H15N7,seen,26,2,1,1,0,0,0,1,0,0,0,0,0,0
C4H15N7O1,test_ood,27,15,0,0,0,15,0,0,0,15,0,0,0,0
C4H16N4,test_ood,24,2,0,0,0,2,0,0,0,1,0,0,0,0
C4H16N6O1,test_ood,27,1,0,0,0,1,0,0,0,1,0,0,0,0
C4H16N8,test_ood,28,4,0,0,0,4,0,0,0,4,0,0,0,0
C4H17N7O2,test_ood,30,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H1N1O1,test_ood,7,1030,0,0,0,1030,0,0,0,1021,0,0,0,127
C4H1N1O2,test_ood,8,480,0,0,0,480,0,0,0,470,0,0,0,57
C4H1N1O3,seen,9,1020,612,204,204,0,604,202,203,0,106,47,43,0
C4H1N1O4,test_ood,10,96,0,0,0,96,0,0,0,83,0,0,0,26
C4H1N3,seen,8,367,220,74,73,0,220,74,73,0,44,13,7,0
C4H1N3O1,test_ood,9,1009,0,0,0,1009,0,0,0,990,0,0,0,198
C4H1N3O2,test_ood,10,164,0,0,0,164,0,0,0,142,0,0,0,32
C4H2,seen,6,1495,897,299,299,0,897,299,299,0,154,52,49,0
C4H2N2,seen,8,1425,855,285,285,0,849,284,285,0,135,39,45,0
C4H2N2O1,test_ood,9,4884,0,0,0,4884,0,0,0,4863,0,0,0,576
C4H2N2O2,test_ood,10,9159,0,0,0,9159,0,0,0,9008,0,0,0,1567
C4H2N2O3,test_ood,11,584,0,0,0,584,0,0,0,505,0,0,0,125
C4H2N2O4,seen,12,144,86,29,29,0,0,0,0,0,9,4,2,0
C4H2N4,seen,10,4005,2403,801,801,0,2368,786,794,0,422,140,153,0
C4H2N4O1,test_ood,11,330,0,0,0,330,0,0,0,284,0,0,0,85
C4H2N4O2,seen,12,1,1,0,0,0,1,0,0,0,0,0,0,0
C4H2N4O4,seen,14,2,1,1,0,0,1,1,0,0,0,0,0,0
C4H2N6O2,seen,14,2,1,1,0,0,1,1,0,0,0,0,0,0
C4H2O2,test_ood,8,656,0,0,0,656,0,0,0,650,0,0,0,100
C4H2O3,seen,9,1132,679,227,226,0,672,225,222,0,106,40,29,0
C4H2O4,seen,10,1360,816,272,272,0,803,268,263,0,112,30,29,0
C4H2O5,seen,11,2,1,1,0,0,1,1,0,0,0,1,0,0
C4H3N1,test_ood,8,2134,0,0,0,2134,0,0,0,2134,0,0,0,260
C4H3N1O1,seen,9,4504,2702,901,901,0,2692,898,899,0,448,156,137,0
C4H3N1O2,test_ood,10,10109,0,0,0,10109,0,0,0,9766,0,0,0,1057
C4H3N1O3,seen,11,14461,8677,2892,2892,0,8549,2840,2837,0,1051,339,350,0
C4H3N1O4,test_ood,12,586,0,0,0,586,0,0,0,533,0,0,0,117
C4H3N3,seen,10,3602,2161,721,720,0,2148,714,717,0,232,85,71,0
C4H3N3O1,test_ood,11,24905,0,0,0,24905,0,0,0,24428,0,0,0,2906
C4H3N3O2,seen,12,2716,1630,543,543,0,1414,486,469,0,225,67,79,0
C4H3N3O3,seen,13,138,83,28,27,0,82,28,27,0,16,5,4,0
C4H3N3O4,seen,14,1,1,0,0,0,1,0,0,0,1,0,0,0
C4H3N3O5,seen,15,3,2,1,0,0,2,1,0,0,0,0,0,0
C4H3N5,test_ood,12,503,0,0,0,503,0,0,0,444,0,0,0,92
C4H3N5O1,seen,13,133,80,27,26,0,79,27,26,0,15,6,6,0
C4H3N5O3,test_ood,15,1,0,0,0,1,0,0,0,1,0,0,0,0
C4H4,seen,8,1781,1069,356,356,0,1052,351,351,0,136,52,45,0
C4H4N2,seen,10,5157,3094,1032,1031,0,3087,1029,1029,0,389,132,127,0
C4H4N2O1,seen,11,20922,12553,4185,4184,0,12478,4163,4160,0,1198,428,404,0
C4H4N2O2,test_ood,12,46225,0,0,0,46225,0,0,0,44471,0,0,0,5033
C4H4N2O3,test_ood,13,2036,0,0,0,2036,0,0,0,1780,0,0,0,267
C4H4N2O4,seen,14,418,251,84,83,0,78,24,27,0,31,12,10,0
C4H4N2O6,seen,16,2,1,1,0,0,0,1,0,0,1,0,0,0
C4H4N4,seen,12,21007,12604,4202,4201,0,12359,4119,4126,0,1593,525,548,0
C4H4N4O1,test_ood,13,4685,0,0,0,4685,0,0,0,3855,0,0,0,617
C4H4N4O2,seen,14,10,6,2,2,0,6,2,2,0,0,0,1,0
C4H4N4O3,test_ood,15,798,0,0,0,798,0,0,0,501,0,0,0,111
C4H4N4O4,test_ood,16,29,0,0,0,29,0,0,0,29,0,0,0,3
C4H4N6,test_ood,14,295,0,0,0,295,0,0,0,150,0,0,0,29
C4H4N6O1,test_ood,15,385,0,0,0,385,0,0,0,380,0,0,0,50
C4H4N6O2,seen,16,270,162,54,54,0,162,54,52,0,26,5,10,0
C4H4N8,seen,16,1,1,0,0,0,1,0,0,0,1,0,0,0
C4H4O1,seen,9,3756,2254,751,751,0,2254,749,750,0,219,78,79,0
C4H4O2,seen,10,7545,4527,1509,1509,0,4484,1501,1497,0,508,162,187,0
C4H4O3,test_ood,11,4054,0,0,0,4054,0,0,0,4042,0,0,0,386
C4H4O4,seen,12,6361,3817,1272,1272,0,3459,1153,1157,0,459,147,143,0
C4H4O5,test_ood,13,730,0,0,0,730,0,0,0,566,0,0,0,92
C4H4O6,test_ood,14,515,0,0,0,515,0,0,0,499,0,0,0,104
C4H5N1,test_ood,10,6534,0,0,0,6534,0,0,0,6530,0,0,0,412
C4H5N1O1,test_ood,11,15878,0,0,0,15878,0,0,0,15811,0,0,0,1528
C4H5N1O2,seen,12,20032,12019,4007,4006,0,11951,3985,3981,0,1082,365,373,0
C4H5N1O3,test_ood,13,21793,0,0,0,21793,0,0,0,21196,0,0,0,2340
C4H5N1O4,test_ood,14,682,0,0,0,682,0,0,0,611,0,0,0,97
C4H5N1O5,test_ood,15,393,0,0,0,393,0,0,0,103,0,0,0,42
C4H5N3,seen,12,18065,10839,3613,3613,0,10613,3523,3528,0,884,299,302,0
C4H5N3O1,seen,13,59141,35485,11828,11828,0,34700,11563,11544,0,3857,1281,1208,0
C4H5N3O2,test_ood,14,4989,0,0,0,4989,0,0,0,3874,0,0,0,598
C4H5N3O3,seen,15,640,384,128,128,0,203,75,68,0,36,24,16,0
C4H5N3O4,seen,16,333,200,67,66,0,90,27,36,0,30,10,4,0
C4H5N3O5,seen,17,19,11,4,4,0,11,4,4,0,2,1,0,0
C4H5N5,seen,14,2419,1451,484,484,0,1234,416,420,0,212,70,79,0
C4H5N5O1,seen,15,9,5,2,2,0,5,2,2,0,0,1,0,0
C4H5N5O2,seen,16,29,17,6,6,0,17,6,6,0,1,1,0,0
C4H5N5O3,seen,17,75,45,15,15,0,45,15,15,0,8,4,4,0
C4H5N7,test_ood,16,270,0,0,0,270,0,0,0,268,0,0,0,37
C4H5N7O1,seen,17,18,11,4,3,0,11,4,3,0,3,2,1,0
C4H6,test_ood,10,3209,0,0,0,3209,0,0,0,3034,0,0,0,132
C4H6N2,test_ood,12,18679,0,0,0,18679,0,0,0,18147,0,0,0,1687
C4H6N2O1,test_ood,13,30892,0,0,0,30892,0,0,0,30375,0,0,0,2599
C4H6N2O2,test_ood,14,51684,0,0,0,51684,0,0,0,50516,0,0,0,5625
C4H6N2O3,test_ood,15,3029,0,0,0,3029,0,0,0,2699,0,0,0,400
C4H6N2O4,seen,16,251,151,50,50,0,147,49,49,0,16,5,8,0
C4H6N2O5,seen,17,9,5,2,2,0,5,2,2,0,1,0,0,0
C4H6N2O6,seen,18,5,3,1,1,0,3,1,1,0,0,0,0,0
C4H6N4,test_ood,14,34606,0,0,0,34606,0,0,0,33835,0,0,0,3714
C4H6N4O1,seen,15,5933,3560,1187,1186,0,2899,927,973,0,433,143,144,0
C4H6N4O2,test_ood,16,784,0,0,0,784,0,0,0,770,0,0,0,117
C4H6N4O3,test_ood,17,53,0,0,0,53,0,0,0,53,0,0,0,11
C4H6N4O4,seen,18,66,40,13,13,0,39,13,12,0,5,2,0,0
C4H6N4O5,test_ood,19,2,0,0,0,2,0,0,0,0,0,0,0,1
C4H6N6,seen,16,5,3,1,1,0,3,1,1,0,0,0,0,0
C4H6N6O1,test_ood,17,676,0,0,0,676,0,0,0,659,0,0,0,110
C4H6N6O2,test_ood,18,88,0,0,0,88,0,0,0,86,0,0,0,11
C4H6N8,seen,18,76,46,15,15,0,46,15,15,0,3,4,1,0
C4H6N8O1,test_ood,19,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H6O1,seen,11,14809,8885,2962,2962,0,8716,2890,2899,0,649,205,195,0
C4H6O2,seen,12,18814,11288,3763,3763,0,10711,3563,3586,0,1190,372,402,0
C4H6O3,test_ood,13,6638,0,0,0,6638,0,0,0,5669,0,0,0,658
C4H6O4,test_ood,14,4572,0,0,0,4572,0,0,0,4209,0,0,0,496
C4H6O5,test_ood,15,421,0,0,0,421,0,0,0,130,0,0,0,44
C4H6O6,seen,16,92,55,19,18,0,54,19,18,0,8,3,5,0
C4H6O8,seen,18,1,1,0,0,0,0,0,0,0,0,0,0,0
C4H7N1,seen,12,7893,4736,1579,1578,0,4646,1537,1556,0,223,84,77,0
C4H7N1O1,seen,13,21695,13017,4339,4339,0,12562,4204,4218,0,1148,398,394,0
C4H7N1O2,seen,14,11331,6799,2266,2266,0,6227,2088,2073,0,729,220,250,0
C4H7N1O3,test_ood,15,11249,0,0,0,11249,0,0,0,10836,0,0,0,1181
C4H7N1O4,seen,16,2108,1265,422,421,0,1075,357,346,0,160,49,56,0
C4H7N1O5,test_ood,17,343,0,0,0,343,0,0,0,192,0,0,0,44
C4H7N1O6,seen,18,2,1,1,0,0,0,0,0,0,0,0,0,0
C4H7N1O7,seen,19,1,1,0,0,0,0,0,0,0,0,0,0,0
C4H7N3,seen,14,18239,10943,3648,3648,0,10585,3525,3529,0,916,298,330,0
C4H7N3O1,test_ood,15,51694,0,0,0,51694,0,0,0,49981,0,0,0,5392
C4H7N3O2,seen,16,6046,3628,1209,1209,0,3177,1053,1067,0,421,145,149,0
C4H7N3O3,test_ood,17,221,0,0,0,221,0,0,0,76,0,0,0,27
C4H7N3O4,test_ood,18,112,0,0,0,112,0,0,0,106,0,0,0,23
C4H7N3O5,test_ood,19,19,0,0,0,19,0,0,0,19,0,0,0,2
C4H7N5,seen,16,3067,1840,614,613,0,1644,521,528,0,236,80,82,0
C4H7N5O1,seen,17,436,262,87,87,0,73,19,14,0,35,12,10,0
C4H7N5O2,seen,18,361,217,72,72,0,116,48,48,0,17,3,7,0
C4H7N5O3,test_ood,19,221,0,0,0,221,0,0,0,219,0,0,0,32
C4H7N7,seen,18,11,7,2,2,0,7,2,2,0,1,0,1,0
C4H7N7O1,test_ood,19,74,0,0,0,74,0,0,0,72,0,0,0,12
C4H7N7O2,test_ood,20,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H7N9,test_ood,20,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H8,test_ood,12,4718,0,0,0,4718,0,0,0,4682,0,0,0,426
C4H8N2,seen,14,21177,12706,4236,4235,0,12439,4156,4157,0,1056,377,387,0
C4H8N2O1,seen,15,16775,10065,3355,3355,0,9504,3179,3179,0,905,311,286,0
C4H8N2O2,seen,16,24553,14732,4911,4910,0,13788,4606,4631,0,1553,514,516,0
C4H8N2O3,seen,17,3307,1984,662,661,0,1818,605,600,0,252,78,84,0
C4H8N2O4,seen,18,188,113,38,37,0,105,37,36,0,18,4,7,0
C4H8N2O5,test_ood,19,5,0,0,0,5,0,0,0,4,0,0,0,0
C4H8N2O6,test_ood,20,3,0,0,0,3,0,0,0,2,0,0,0,1
C4H8N4,test_ood,16,28090,0,0,0,28090,0,0,0,27166,0,0,0,2975
C4H8N4O1,seen,17,6419,3851,1284,1284,0,3336,1133,1146,0,462,159,184,0
C4H8N4O2,test_ood,18,972,0,0,0,972,0,0,0,791,0,0,0,142
C4H8N4O3,seen,19,75,45,15,15,0,43,14,15,0,6,2,1,0
C4H8N4O4,test_ood,20,83,0,0,0,83,0,0,0,82,0,0,0,13
C4H8N6,seen,18,47,28,10,9,0,28,9,9,0,6,2,1,0
C4H8N6O1,test_ood,19,172,0,0,0,172,0,0,0,168,0,0,0,31
C4H8N6O2,seen,20,140,84,28,28,0,83,27,28,0,12,2,7,0
C4H8N6O3,seen,21,1,1,0,0,0,0,0,0,0,0,0,0,0
C4H8N8,seen,20,24,14,5,5,0,14,4,5,0,2,3,0,0
C4H8N8O1,test_ood,21,1,0,0,0,1,0,0,0,0,0,0,0,0
C4H8O1,test_ood,13,21172,0,0,0,21172,0,0,0,21004,0,0,0,1259
C4H8O2,seen,14,14713,8828,2943,2942,0,7952,2657,2651,0,801,262,257,0
C4H8O3,seen,15,3546,2128,709,709,0,1609,525,528,0,236,78,67,0
C4H8O4,test_ood,16,1802,0,0,0,1802,0,0,0,1753,0,0,0,238
C4H8O5,seen,17,4,2,1,1,0,2,1,1,0,0,0,0,0
C4H9N1,test_ood,14,19184,0,0,0,19184,0,0,0,19156,0,0,0,725
C4H9N1O1,test_ood,15,20499,0,0,0,20499,0,0,0,17520,0,0,0,1500
C4H9N1O2,test_ood,16,4397,0,0,0,4397,0,0,0,3584,0,0,0,468
C4H9N1O3,test_ood,17,4829,0,0,0,4829,0,0,0,4299,0,0,0,537
C4H9N1O4,test_ood,18,227,0,0,0,227,0,0,0,222,0,0,0,30
C4H9N1O5,test_ood,19,141,0,0,0,141,0,0,0,140,0,0,0,22
C4H9N1O6,seen,20,2,1,1,0,0,0,0,0,0,0,0,0,0
C4H9N3,test_ood,16,8177,0,0,0,8177,0,0,0,7934,0,0,0,732
C4H9N3O1,seen,17,17991,10795,3598,3598,0,10394,3478,3454,0,1211,388,379,0
C4H9N3O2,seen,18,2808,1685,562,561,0,1453,475,485,0,196,77,76,0
C4H9N3O3,test_ood,19,448,0,0,0,448,0,0,0,443,0,0,0,68
C4H9N3O4,seen,20,37,22,8,7,0,21,8,7,0,0,2,0,0
C4H9N3O5,seen,21,20,12,4,4,0,11,4,4,0,2,0,0,0
C4H9N5,seen,18,3087,1852,618,617,0,1517,523,507,0,211,66,83,0
C4H9N5O1,seen,19,102,61,21,20,0,58,20,20,0,5,1,1,0
C4H9N5O2,seen,20,208,125,42,41,0,125,41,38,0,22,9,5,0
C4H9N5O3,seen,21,148,89,30,29,0,89,29,29,0,0,0,0,0
C4H9N7,seen,20,192,115,39,38,0,111,39,36,0,13,9,7,0
C4H9N7O1,test_ood,21,106,0,0,0,106,0,0,0,104,0,0,0,6
C4N2,test_ood,6,698,0,0,0,698,0,0,0,696,0,0,0,126
C4N2O2,test_ood,8,168,0,0,0,168,0,0,0,160,0,0,0,31
C4N2O3,seen,9,18,11,4,3,0,9,2,3,0,4,1,0,0
C4N4,seen,8,2,1,1,0,0,1,1,0,0,0,0,0,0
C4N4O1,seen,9,15,9,3,3,0,9,3,2,0,5,1,1,0
C5H10,seen,15,10268,6161,2054,2053,0,4598,1518,1512,0,309,113,108,0
C5H10N2,seen,17,9771,5863,1954,1954,0,5805,1930,1943,0,549,187,188,0
C5H10N2O1,seen,18,21481,12889,4296,4296,0,12309,4095,4101,0,1423,520,494,0
C5H10N2O2,test_ood,19,4872,0,0,0,4872,0,0,0,3655,0,0,0,585
C5H10N2O3,seen,20,2842,1705,569,568,0,1663,551,560,0,211,59,58,0
C5H10N2O4,test_ood,21,1400,0,0,0,1400,0,0,0,1355,0,0,0,105
C5H10N2O5,seen,22,34,20,7,7,0,20,7,6,0,0,0,0,0
C5H10N4,seen,19,6187,3712,1238,1237,0,3218,1081,1074,0,487,163,168,0
C5H10N4O1,seen,20,288,173,58,57,0,168,56,56,0,17,5,9,0
C5H10N4O2,test_ood,21,751,0,0,0,751,0,0,0,732,0,0,0,10
C5H10N4O3,seen,22,426,256,85,85,0,252,85,84,0,12,1,2,0
C5H10N4O4,test_ood,23,2,0,0,0,2,0,0,0,0,0,0,0,0
C5H10N6,seen,21,270,162,54,54,0,159,52,54,0,18,4,2,0
C5H10N6O1,seen,22,259,155,52,52,0,153,52,52,0,3,1,0,0
C5H10N6O2,seen,23,6,4,1,1,0,0,0,0,0,0,0,0,0
C5H10O1,test_ood,16,14465,0,0,0,14465,0,0,0,14058,0,0,0,967
C5H10O2,seen,17,1887,1132,378,377,0,921,320,316,0,107,34,44,0
C5H10O3,test_ood,18,3301,0,0,0,3301,0,0,0,2657,0,0,0,378
C5H10O4,seen,19,255,153,51,51,0,153,51,51,0,17,6,7,0
C5H10O5,seen,20,985,591,197,197,0,299,103,103,0,69,31,17,0
C5H10O6,seen,21,1,1,0,0,0,0,0,0,0,0,0,0,0
C5H11N1,test_ood,17,14074,0,0,0,14074,0,0,0,13959,0,0,0,729
C5H11N1O1,seen,18,4064,2438,813,813,0,831,271,257,0,234,83,75,0
C5H11N1O2,seen,19,6893,4136,1379,1378,0,3323,1078,1100,0,461,162,143,0
C5H11N1O3,seen,20,611,367,122,122,0,72,36,34,0,46,21,13,0
C5H11N1O4,test_ood,21,801,0,0,0,801,0,0,0,468,0,0,0,53
C5H11N1O5,test_ood,22,8,0,0,0,8,0,0,0,7,0,0,0,0
C5H11N1O6,test_ood,23,2,0,0,0,2,0,0,0,2,0,0,0,0
C5H11N3,seen,19,13479,8087,2696,2696,0,7726,2599,2585,0,942,332,295,0
C5H11N3O1,test_ood,20,4209,0,0,0,4209,0,0,0,3512,0,0,0,487
C5H11N3O2,seen,21,864,518,173,173,0,433,136,143,0,28,8,10,0
C5H11N3O3,seen,22,1290,774,258,258,0,661,226,226,0,17,4,9,0
C5H11N3O4,test_ood,23,96,0,0,0,96,0,0,0,94,0,0,0,2
C5H11N3O5,test_ood,24,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H11N5,test_ood,21,947,0,0,0,947,0,0,0,912,0,0,0,53
C5H11N5O1,seen,22,288,173,58,57,0,171,58,55,0,14,4,3,0
C5H11N5O2,test_ood,23,644,0,0,0,644,0,0,0,633,0,0,0,38
C5H11N5O3,test_ood,24,4,0,0,0,4,0,0,0,0,0,0,0,0
C5H11N7,seen,23,89,53,18,18,0,53,18,18,0,3,1,2,0
C5H11N7O1,test_ood,24,1,0,0,0,1,0,0,0,0,0,0,0,0
C5H11N7O2,seen,25,1,1,0,0,0,0,0,0,0,0,0,0,0
